"date_received","sender_name","sender_domain","subject","aol_inbox_percent","aol_spam_percent","aol_read_rate","aol_read_delete_rate","aol_delete_rate","google_inbox_percent","google_spam_percent","google_read_rate","google_read_delete_rate","google_delete_rate","yahoo_inbox_percent","yahoo_spam_percent","yahoo_read_rate","yahoo_read_delete_rate","yahoo_delete_rate","outlook_inbox_percent","outlook_spam_percent","outlook_read_rate","outlook_read_delete_rate","outlook_delete_rate","actual_aol_volume","actual_google_volume","actual_yahoo_volume","actual_outlook_volume","actual_overall_volume","90_day_average_panel_size","overall_volume","overall_inbox_placement","read_rate","read_delete_rate","delete_rate","image_link","email_link","source","link_count","broken_link_count","redirect_count","bad_redirect_count","esp_names","company_name","company_address1","company_address2","company_city","company_state","company_zip","company_phone","company_fax","mta_ips"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","Life & Arts: 10 Men's Style Upgrades No One Will Tease You About","100.00","0.00","","","","83.33","16.67","30.00","0.00","20.00","","","","","","","","","","","1","12","0","0","13","858873","37233","84.62","27.27","0.00","18.18","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/a0028c6f-d43b-4802-9f7c-542c3604b573.jpg","http://app.emailanalyst.com/rest/secure/email/body/a0028c6f-d43b-4802-9f7c-542c3604b573","seed+panel","48","4","36","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.37|205.203.100.47|205.203.100.46"
"02/29/2016","headlines@srnnewsemail.com","srnnewsemail.com","The South takes its place in 2016 campaign spotlight","100.00","0.00","5.88","5.88","29.41","32.89","67.11","6.78","6.78","18.64","100.00","0.00","11.11","11.11","44.44","100.00","0.00","100.00","100.00","0.00","17","76","9","1","103","858873","295005","50.49","13.46","13.46","38.46","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/522898f5-8afd-4947-9e67-69a4e7e093fb.jpg","http://app.emailanalyst.com/rest/secure/email/body/522898f5-8afd-4947-9e67-69a4e7e093fb","seed+panel","39","30","34","0","","Salem Media Group","4880 Santa Rosa Road","","Camarillo","CA","93012","(805) 987-0400","","96.46.139.81|96.46.139.83|96.46.139.82|96.46.139.85|96.46.139.84|96.46.139.87|96.46.139.86"
"02/29/2016","nytdirect@nytimes.com","nytimes.com","Bits: The Bumpy Road to New Technologies","100.00","0.00","20.00","20.00","0.00","80.70","19.30","4.35","0.00","67.39","100.00","0.00","","","","","","","","","5","57","1","0","63","858873","180440","82.54","5.77","1.92","59.62","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/d04d03b7-bd45-4941-ab28-e1222b0695bc.jpg","http://app.emailanalyst.com/rest/secure/email/body/d04d03b7-bd45-4941-ab28-e1222b0695bc","seed+panel","48","32","17","32","","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","170.149.174.71|170.149.174.72|209.85.161.170|170.149.168.71|170.149.168.72|170.149.168.73|170.149.174.73|170.149.168.74|170.149.174.74"
"02/29/2016","nicole@ecowatch.com","ecowatch.com","Leonardo DiCaprio Devotes Oscar Speech to Climate Change, Nation’s First Vegan-Certified Farm Is Booming in Philly, GMO Labeling Won’t...","","","","","","95.83","4.17","10.87","4.35","50.00","100.00","0.00","","","","","","","","","0","48","4","0","52","858873","148935","96.15","10.00","4.00","46.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/3ca1157a-dfd4-44cb-9a4d-152b2fc5c53a.jpg","http://app.emailanalyst.com/rest/secure/email/body/3ca1157a-dfd4-44cb-9a4d-152b2fc5c53a","seed+panel","25","0","5","0","MailChimp","EcoWatch","720 Literary Rd.","","Cleveland","OH","44113","(216) 387-1609","","198.2.129.160|198.2.181.23|198.2.181.83|205.201.128.12|198.2.190.46|17.158.160.105"
"02/29/2016","news@thehornnews.com","thehornnews.com","Donald Trump hiding Mafia ties?","98.41","1.59","12.90","11.29","20.97","11.49","88.51","2.27","0.76","9.85","86.41","13.59","7.87","4.49","19.10","83.33","16.67","33.33","40.00","20.00","63","148","103","6","320","858873","916523","54.06","11.56","8.09","24.86","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/e84cd99f-a9b7-4883-ba12-d779c1f21cc4.jpg","http://app.emailanalyst.com/rest/secure/email/body/e84cd99f-a9b7-4883-ba12-d779c1f21cc4","seed+panel","30","27","3","27","","NewMarket Group, LLC","702 Cathedral Street","","Baltimore","MD","21201","+1 007558132","","50.58.115.73|50.58.115.88"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Canada's 100 best restaurants","100.00","0.00","","","","81.48","18.52","0.00","0.00","68.18","100.00","0.00","","","","","","","","","1","27","1","0","29","858873","83059","82.76","0.00","0.00","62.50","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/c36af2d6-f7cc-4e08-8380-0bba90673cf6.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","editors@globalpost.com","globalpost.com","'Spotlight' continued: How fugitive priests get a new start in South America","100.00","0.00","0.00","0.00","50.00","89.66","10.34","15.38","7.69","61.54","100.00","0.00","33.33","33.33","0.00","","","","","","2","29","3","0","34","858873","97380","91.18","16.13","9.68","54.84","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/2fad31e8-8ea6-431e-8db3-c0edbce2f4ac.jpg","http://app.emailanalyst.com/rest/secure/email/body/2fad31e8-8ea6-431e-8db3-c0edbce2f4ac","seed+panel","13","2","1","0","Campaign Monitor","Global News Enterprises, LLC","2 Atlantic Ave","","Boston","MA","02110","+1 617-854-3170","+1 617-854-3922","204.75.142.203|204.75.142.55|204.75.142.54|204.75.142.249"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","The 5-Minute Fix: 3 things you need to know about Super Tuesday","50.00","50.00","","","","97.56","2.44","17.50","5.00","65.00","100.00","0.00","0.00","0.00","33.33","","","","","","2","41","3","0","46","858873","131750","95.65","15.91","4.55","61.36","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/827f1511-0e4a-4d17-be60-6739c3b5ba3c.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","contact@beforeitsnews.com","beforeitsnews.com","Top 10 Morning Edition (02/29/2016)","100.00","0.00","","","","97.78","2.22","3.79","0.76","44.70","100.00","0.00","0.00","0.00","100.00","100.00","0.00","","","","2","135","1","1","139","858873","398114","97.84","3.68","0.74","44.12","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/df74ae7c-1a6c-4bf2-8722-9bfbd70057e4.jpg","http://app.emailanalyst.com/rest/secure/email/body/df74ae7c-1a6c-4bf2-8722-9bfbd70057e4","seed+panel","43","0","9","0","","Before It's News Inc.","775 East Blithedale Ave.","#362","Mill Valley","CA","94941","","","167.89.56.121"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Video Of Vet Technician Comforting Rescue Pit Bull After Surgery Goes Viral","100.00","0.00","","","","86.67","13.33","7.69","3.85","67.31","100.00","0.00","","","","","","","","","2","60","5","0","67","858873","191897","88.06","6.78","3.39","59.32","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/3d685b9d-715d-4681-8b20-fa5c89d8e47a.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Stupid questions asked to Muslim women","100.00","0.00","50.00","50.00","0.00","92.00","8.00","26.09","4.35","56.52","100.00","0.00","","","","","","","","","2","25","3","0","30","858873","85924","93.33","25.00","7.14","46.43","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/1f2c969d-8900-4ad2-9bb6-ce5af5968c94.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.53|173.228.155.20"
"02/29/2016","replies@rawstory.com","rawstory.com","Scarborough finally disavows Trump","100.00","0.00","","","","96.55","3.45","7.14","3.57","46.43","100.00","0.00","","","","","","","","","1","29","1","0","31","858873","88788","96.77","6.67","3.33","43.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/7cf40f5b-8c29-4842-9ca5-4bfbad2a1e04.jpg","http://app.emailanalyst.com/rest/secure/email/body/7cf40f5b-8c29-4842-9ca5-4bfbad2a1e04","seed+panel","18","0","1","0","MailChimp","Raw Story Media","PO Box 21050","","Washington","DC","20009","","","198.2.138.60|205.201.128.34|198.2.181.39"
"02/29/2016","ezines@arcamax.com","arcamax.com","Get your cannabis oil while it's still legal!","87.50","12.50","28.57","14.29","14.29","74.77","25.23","6.69","2.74","63.22","66.67","33.33","6.25","6.25","18.75","","","","","","8","440","24","0","472","858873","1351871","74.58","7.10","3.12","60.23","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/2c7b9b26-bcdc-42bf-9d13-533fc445fa18.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.172|216.174.43.153|216.174.43.142|216.174.43.152|216.174.43.141|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.155|216.174.43.177|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.157|216.174.43.156|216.174.43.145|216.174.43.178"
"02/29/2016","mrctv@mrc.org","mrc.org","U.K. Woman Dies After Fundraising for Treatment Falters","100.00","0.00","16.67","8.33","16.67","91.38","8.62","3.77","3.77","39.62","60.00","40.00","11.11","0.00","33.33","50.00","50.00","","","","12","58","15","2","87","858873","249179","86.21","6.67","4.00","33.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/9a4e67ab-bf47-4159-9c21-56cae6915708.jpg","http://app.emailanalyst.com/rest/secure/email/body/9a4e67ab-bf47-4159-9c21-56cae6915708","seed+panel","24","7","21","0","Adestra","Media Research Center","325 S. Patrick Street","","Alexandria","VA","22314","(703) 683-9733","(703) 683-9736","46.236.37.115|46.236.37.105|107.14.174.245"
"02/29/2016","reply@mail.pddnet.com","mail.pddnet.com","Drone-Mounted Handgun, Flamethrower Reignite Lawmaker Debate","","","","","","93.90","6.10","12.99","3.90","61.04","90.91","9.09","0.00","0.00","40.00","","","","","","0","82","11","0","93","858873","266364","93.55","11.49","3.45","58.62","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/29a23f66-2db8-41ba-b358-8f96ad3f64ec.jpg","http://app.emailanalyst.com/rest/secure/email/body/29a23f66-2db8-41ba-b358-8f96ad3f64ec","seed+panel","51","47","6","0","Salesforce Marketing Cloud","Advantage Business Media LLC","100 Enterprise Drive ","Suite 600","Rockaway","NJ","07866","(973) 920-7000","(973) 920-7542","68.232.193.95|68.232.195.218"
"02/29/2016","fp@foreignpolicy.com","foreignpolicy.com","Morning Brief: Iran Elections See Electoral Shift","100.00","0.00","","","","92.92","7.08","11.92","2.98","52.98","100.00","0.00","7.69","3.85","23.08","25.00","75.00","33.33","33.33","33.33","1","325","26","4","356","858873","1019631","92.70","11.52","3.33","50.61","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/b8d0ebbd-6cc8-476d-a9b7-3387c865d5c5.jpg","http://app.emailanalyst.com/rest/secure/email/body/b8d0ebbd-6cc8-476d-a9b7-3387c865d5c5","seed+panel","41","5","19","5","SailThru","Graham Holdings Company","1150 15th Street NW","11th Floor","Washington","DC","20071","+1 202-334-6000","+1 202-334-5075","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Mulcair 'Not A Good Salesperson' For NDP: Riding President","100.00","0.00","0.00","0.00","50.00","84.62","15.38","4.55","4.55","68.18","100.00","0.00","","","","","","","","","2","26","1","0","29","858873","83059","86.21","4.00","4.00","64.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/5b54f8f7-9383-464f-b127-9e66a716c257.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.53|173.228.155.20"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","Closing Forex Snapshot","100.00","0.00","","","","91.67","8.33","0.00","0.00","18.18","","","","","","","","","","","1","12","0","0","13","858873","37233","92.31","0.00","0.00","16.67","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/adab63dc-3973-49dd-95db-5c2d4b26972f.jpg",,"panel","0","0","0","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.47|205.203.100.36|209.85.214.182|205.203.100.46"
"02/29/2016","newsletters@metrotimes.com","metrotimes.com","LOW HANGING FRUIT Midwest Premiere Marlene Boll Theatre Detroit March 3-20","100.00","0.00","0.00","0.00","25.00","100.00","0.00","0.00","0.00","50.00","","","","","","","","","","","4","4","0","0","8","858873","22913","100.00","0.00","0.00","37.50","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/d984dbde-4a6d-465f-91f3-343ce418dab0.jpg","http://app.emailanalyst.com/rest/secure/email/body/d984dbde-4a6d-465f-91f3-343ce418dab0","seed+panel","8","2","6","2","MailChimp","Euclid Media Group","1468 West Ninth Street","Suite 805","Cleveland","OH","44113","+1 216-241-7550","","198.2.181.86|198.2.129.209"
"02/29/2016","huffposthill@huffingtonpost.com","huffingtonpost.com","HUFFPOST HILL - 13 States Set To Decide Who Has Better Dick Jokes","100.00","0.00","0.00","0.00","50.00","96.00","4.00","8.33","2.78","27.78","100.00","0.00","","","","","","","","","2","75","1","0","78","858873","223402","96.15","8.00","2.67","28.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/96c81de1-a82d-4f71-bf51-fdc554a6a425.jpg",,"panel","0","0","0","0","","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","149.169.2.72|167.89.57.66|167.89.57.64|167.89.18.20"
"02/29/2016","ezines@arcamax.com","arcamax.com","Get a new Alarm Special + $100 Visa Card Bonus","100.00","0.00","7.69","7.69","53.85","67.56","32.44","5.92","2.63","62.50","50.00","50.00","10.00","10.00","30.00","","","","","","13","450","20","0","483","858873","1383377","67.70","6.12","3.06","61.16","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/d6edf23a-4f51-4166-920d-127705a168fb.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.173|216.174.43.150|216.174.43.183|216.174.43.153|216.174.43.142|216.174.43.141|216.174.43.152|216.174.43.174|216.174.43.182|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.155|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.157|216.174.43.156|216.174.43.145"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","How climate change was front and center at the Oscars","100.00","0.00","10.00","5.00","20.00","90.11","9.89","8.54","2.03","63.01","100.00","0.00","7.69","7.69","23.08","66.67","33.33","","","","20","273","26","3","322","858873","922251","91.30","8.50","2.72","56.12","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/48672eb8-b456-4c66-b30a-907c13ab3c33.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Analyst Warns: Our Financial System Is Collapsing","88.24","11.76","20.00","20.00","26.67","76.74","23.26","11.11","4.04","65.66","94.74","5.26","5.56","5.56","22.22","0.00","100.00","","","","17","129","19","1","166","858873","475446","79.52","11.36","6.06","55.30","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/50cf9a81-e9fb-4cfc-82a2-d4ace096b743.jpg","http://app.emailanalyst.com/rest/secure/email/body/50cf9a81-e9fb-4cfc-82a2-d4ace096b743","seed+panel","11","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.203|8.28.94.204|8.28.94.201|8.28.94.202|8.28.94.200|107.14.174.245"
"02/29/2016","nytdirect@nytimes.com","nytimes.com","Unpublished Black History: From our archives to yours","100.00","0.00","","","","100.00","0.00","7.14","0.00","50.00","","","","","","","","","","","1","14","0","0","15","858873","42962","100.00","6.67","0.00","46.67","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/4f48c64f-a558-4ab3-beae-e94f0ad748d4.jpg",,"panel","0","0","0","0","","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","170.149.174.71|170.149.174.72|170.149.168.71|170.149.168.72|170.149.174.73|170.149.168.74|170.149.174.74"
"02/29/2016","newsletters@email.reuters.com","email.reuters.com","Reuters Top US News: February 29, 2016","100.00","0.00","","","","88.33","11.67","11.32","1.89","50.94","100.00","0.00","","","","","","","","","3","60","3","0","66","858873","189032","89.39","10.17","1.69","45.76","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/cba955ea-0481-4632-856d-d4fd9983639b.jpg","http://app.emailanalyst.com/rest/secure/email/body/cba955ea-0481-4632-856d-d4fd9983639b","seed+panel","40","1","18","0","SailThru","Thomson Reuters","3 Times Square","","New York","NY","10036","(646) 223-4000","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Washington's Next Target: Your Retirement Account","100.00","0.00","37.50","25.00","37.50","73.73","26.27","5.75","1.15","58.62","95.24","4.76","10.00","5.00","15.00","0.00","100.00","","","","8","118","21","1","148","858873","423891","77.70","8.70","3.48","49.57","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/ae3d54c1-da09-46b4-9242-981b9918020d.jpg","http://app.emailanalyst.com/rest/secure/email/body/ae3d54c1-da09-46b4-9242-981b9918020d","seed+panel","11","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.203|8.28.94.204|8.28.94.201|8.28.94.202|8.28.94.200"
"02/29/2016","myajc@sm.ajc.com","sm.ajc.com","Changing how we view African-American men","100.00","0.00","50.00","0.00","50.00","100.00","0.00","28.57","14.29","14.29","100.00","0.00","0.00","0.00","100.00","","","","","","2","7","1","0","10","858873","28641","100.00","30.00","10.00","30.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/34af1ecd-5d7d-4c4b-a57f-bd0943dbdb9d.jpg",,"panel","0","0","0","0","","Cox Enterprises, Inc.","6205 Peachtree Dunwoody Road","","Atlanta","GA","30328","(678) 645-0000","(678) 645-5002","66.6.152.181|66.6.152.180"
